notice_pid,notice_date,county,work_status,class_status,period,stopped_score,raw_text,source_url
6977,2005-08-05,彰化縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,雲林縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,南投縣,partial,stopped,afternoon,0.5,今天照常辦公、照常上課。信義鄉：今天停止辦公、停止上課。仁愛鄉：今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,嘉義市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,嘉義縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,臺南市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,臺南市(改制前臺南縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,高雄市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,高雄市(改制前高雄縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,屏東縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,宜蘭縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,花蓮縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,臺東縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,澎湖縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,連江縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6977,2005-08-05,金門縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6977
6978,2005-07-19,基隆市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,臺北市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,新北市(改制前臺北縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,桃園縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,新竹市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,新竹縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,苗栗縣,partial,partial_school,afternoon,0.25,今天照常辦公、高中及高中以下停止上課。 泰安鄉:今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,臺中市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,臺中市(改制前臺中縣),partial,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。 和平鄉:今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,彰化縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,雲林縣,normal,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,南投縣,normal,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,嘉義市,normal,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,嘉義縣,normal,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,臺南市,normal,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,臺南市(改制前臺南縣),normal,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,高雄市,normal,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,高雄市(改制前高雄縣),normal,partial_school,full_day,0.5,今天照常辦公、高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,屏東縣,partial,partial_school,afternoon,0.25,今天照常辦公、高中及高中以下停止上課。 恆春鎮:今天下午停止辦公、停止上課。 車城鄉:今天下午停止辦公、停止上課。 滿州鄉:今天下午停止辦公、停止上課。 枋山鄉:今天下午停止辦公、停止上課。 獅子鄉:今天下午停止辦公、停止上課。 牡丹鄉:今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,宜蘭縣,partial,stopped,afternoon,0.5,今天照常辦公、照常上課。 蘇澳鎮:今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,花蓮縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,臺東縣,partial,partial_school,afternoon,0.25,今天照常辦公、高中及高中以下停止上課。 成功鎮:今天下午停止辦公、停止上課。 東河鄉:今天下午停止辦公、停止上課。 長濱鄉:今天下午停止辦公、停止上課。 大武鄉:今天停止辦公、停止上課。 綠島鄉:今天停止辦公、停止上課。 金峰鄉:今天停止辦公、停止上課。 達仁鄉:今天停止辦公、停止上課。 蘭嶼鄉:今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,澎湖縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,連江縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6978,2005-07-19,金門縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6978
6979,2005-07-18,基隆市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,臺北市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,新北市(改制前臺北縣),stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,桃園縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,新竹市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,新竹縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,苗栗縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,臺中市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,臺中市(改制前臺中縣),stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,彰化縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,雲林縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,南投縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,嘉義市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,嘉義縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,臺南市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,臺南市(改制前臺南縣),stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,高雄市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,高雄市(改制前高雄縣),stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,屏東縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,宜蘭縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,花蓮縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,臺東縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,澎湖縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,連江縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6979,2005-07-18,金門縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6979
6980,2004-12-03,基隆市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,臺北市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,新北市(改制前臺北縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,桃園縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,新竹市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,新竹縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,苗栗縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,臺中市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,臺中市(改制前臺中縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,彰化縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,雲林縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,南投縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,嘉義市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,嘉義縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,臺南市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,臺南市(改制前臺南縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,高雄市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,高雄市(改制前高雄縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,屏東縣,stopped,partial_school,afternoon,0.5,霧台鄉今天下午停止辦公、停止上課。恆春鎮、車城鄉、滿州鄉、牡丹鄉、枋山鄉、獅子鄉等六鄉鎮今天高中及高中以下停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,宜蘭縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,花蓮縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,臺東縣,stopped,stopped,full_day,1.0,蘭嶼鄉今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,澎湖縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,連江縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6980,2004-12-03,金門縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6980
6981,2004-10-25,基隆市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,臺北市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,新北市(改制前臺北縣),stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,桃園縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,新竹市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,新竹縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,苗栗縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,臺中市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,臺中市(改制前臺中縣),partial,stopped,afternoon,0.5,今天照常辦公、照常上課。 和平鄉:今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,彰化縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,雲林縣,normal,normal,full_day,0.0,明天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,南投縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,嘉義市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,嘉義縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,臺南市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,臺南市(改制前臺南縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,高雄市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,高雄市(改制前高雄縣),normal,normal,full_day,0.0,明天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,屏東縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,宜蘭縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,花蓮縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,臺東縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,澎湖縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,連江縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6981,2004-10-25,金門縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6981
6982,2004-08-26,基隆市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,臺北市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,新北市(改制前臺北縣),partial,stopped,full_day,1.0,今天照常辦公、照常上課。 三重市:今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,桃園縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,新竹市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,新竹縣,partial,stopped,full_day,1.0,今天照常辦公、照常上課。 竹北市:今天照常辦公、照常上課。 竹東鎮:今天照常辦公、照常上課。 新埔鎮:今天照常辦公、照常上課。 關西鎮:今天照常辦公、照常上課。 湖口鎮:今天照常辦公、照常上課。 新豐鄉:今天照常辦公、照常上課。 芎林鄉:今天照常辦公、照常上課。 橫山鄉:今天照常辦公、照常上課。 北埔鄉:今天照常辦公、照常上課。 寶山鄉:今天照常辦公、照常上課。 峨眉鄉:今天照常辦公、照常上課。 尖石鄉:今天停止辦公、停止上課。 五峰鄉:今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,苗栗縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,臺中市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,臺中市(改制前臺中縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,彰化縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,雲林縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,南投縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,嘉義市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,嘉義縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,臺南市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,臺南市(改制前臺南縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,高雄市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,高雄市(改制前高雄縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,屏東縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,宜蘭縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,花蓮縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,臺東縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,澎湖縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,連江縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6982,2004-08-26,金門縣,stopped,stopped,morning,0.5,今天上午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6982
6983,2004-08-25,基隆市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,臺北市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,新北市(改制前臺北縣),stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,桃園縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,新竹市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,新竹縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,苗栗縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,臺中市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,臺中市(改制前臺中縣),stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,彰化縣,stopped,stopped,afternoon,0.5,今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,雲林縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,南投縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,嘉義市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,嘉義縣,partial,stopped,full_day,1.0,今天照常辦公、照常上課。 阿里山鄉:今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,臺南市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,臺南市(改制前臺南縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,高雄市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,高雄市(改制前高雄縣),normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,屏東縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,宜蘭縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,花蓮縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,臺東縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,澎湖縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,連江縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6983,2004-08-25,金門縣,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6983
6984,2004-08-24,基隆市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
6984,2004-08-24,臺北市,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
6984,2004-08-24,新北市(改制前臺北縣),stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
6984,2004-08-24,桃園縣,stopped,stopped,full_day,1.0,今天停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
6984,2004-08-24,新竹市,stopped,stopped,afternoon,0.5,今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
6984,2004-08-24,新竹縣,stopped,stopped,afternoon,0.5,今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
6984,2004-08-24,苗栗縣,stopped,stopped,afternoon,0.5,今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
6984,2004-08-24,臺中市,normal,normal,full_day,0.0,今天照常辦公、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
6984,2004-08-24,臺中市(改制前臺中縣),partial,stopped,afternoon,0.5,今天照常辦公、照常上課。 和平鄉:今天下午停止辦公、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=6984
